id;nb_previous_loans;avg_amount_loans_previous;age;years_on_the_job;flag_own_car;status
5009399;58;122.333374;34;1;0;0
5009724;41;130.56764;27;7;0;0
5009790;33;129.77063;60;-999;0;0
5009853;38;132.9688;28;1;1;0
5009938;39;127.86429;29;6;0;0
5010356;12;142.26183;36;4;0;0
5010407;1;119.983055;60;-999;0;0
5010458;49;126.25195;51;11;0;0
5010759;10;124.489624;61;-999;0;0
5010791;13;137.13542;30;8;0;0
5010797;31;126.12679;42;2;0;0
5010798;49;123.19266;42;2;0;0
5010930;3;129.5731;35;1;1;0
5021319;13;120.43121;46;1;0;0
5021483;44;135.5827;33;7;0;0
5021969;4;122.640434;32;3;0;0
5022001;6;125.39926;55;3;0;0
5022080;27;131.39203;52;4;0;0
5022101;23;123.67901;61;-999;0;0
5022426;35;141.47226;45;1;0;0
5022559;11;132.52132;36;4;0;0
5022579;2;107.79164;23;1;0;0
5023390;44;136.77873;37;6;1;0
5023409;8;154.78154;59;-999;0;0
5023474;57;127.505165;57;-999;1;0
5023662;30;121.53029;39;3;0;0
5023678;44;128.6383;32;5;1;0
5024084;39;130.93584;52;-999;0;0
5024471;30;133.51906;28;6;0;0
5024676;21;124.67397;41;4;0;0
5024809;28;132.64778;42;4;0;0
5025891;3;128.58403;64;-999;0;0
5026124;11;129.81128;44;19;1;0
5026149;3;117.371765;37;4;0;0
5026165;1;129.49303;66;-999;1;0
5026510;1;169.07933;36;0;1;0
5026574;22;125.45536;63;-999;1;0
5028337;16;128.63055;38;15;1;0
5028775;13;129.55751;64;-999;0;0
5028872;16;133.195;51;7;1;0
5028917;3;155.35228;47;5;1;0
5029235;31;141.91805;63;-999;0;0
5029436;22;125.71059;48;9;1;0
5029453;23;137.06688;48;9;1;0
5033620;12;128.33192;63;1;0;0
5035886;16;121.08269;53;20;0;0
5036860;54;120.824;54;1;0;0
5037198;10;117.25272;45;9;1;0
5037208;17;123.75556;34;5;0;0
5037220;24;126.28171;47;6;1;0
5038607;44;134.79984;30;10;0;0
5041263;32;128.36592;51;23;0;0
5041360;21;121.1586;40;3;0;0
5041401;1;111.661125;23;0;0;0
5041983;11;126.07342;40;13;0;0
5042130;4;109.60755;39;20;0;0
5045483;5;132.57948;61;-999;1;0
5046487;11;121.73162;43;2;1;0
5048176;12;120.67196;30;10;1;0
5048205;12;124.9199;64;-999;1;0
5048623;50;133.74326;37;12;1;0
5050731;44;118.90586;32;13;0;0
5050849;22;128.30888;24;2;0;0
5051098;18;134.56703;29;6;0;0
5052635;21;127.55821;56;8;0;0
5052799;13;142.26343;53;7;0;0
5053207;6;121.175385;26;2;0;0
5053340;29;125.73747;48;4;0;0
5053456;24;122.021805;62;-999;0;0
5053459;39;124.59584;62;-999;0;0
5053509;9;125.99475;31;5;1;0
5053664;22;130.65703;64;-999;0;0
5053694;19;124.88658;48;7;0;0
5053716;3;158.6863;40;4;1;0
5054411;5;119.60478;36;14;0;0
5058392;36;127.8115;53;-999;0;0
5061250;53;133.74588;25;5;0;0
5061440;48;124.41412;58;40;0;0
5061460;27;124.49774;49;28;0;0
5061954;57;127.285446;33;4;1;0
5062156;32;125.92936;56;6;0;0
5062159;17;118.406525;56;6;0;0
5062221;37;136.54184;34;5;0;0
5062227;33;126.959145;31;2;0;0
5062496;24;135.82086;25;6;0;0
5062527;13;124.12851;37;6;0;0
5062735;10;151.91382;27;4;1;0
5065416;37;130.67516;48;2;0;0
5065460;4;116.26566;37;3;1;0
5065590;23;123.35543;38;19;1;0
5066536;16;130.24756;42;3;1;0
5066615;19;119.041275;51;0;0;0
5066874;18;132.00421;38;4;1;0
5066893;15;128.8842;57;2;1;0
5067138;4;124.44031;64;-999;0;0
5067247;44;127.52362;46;20;1;0
5067358;17;133.66426;44;22;1;0
5067785;38;132.09254;41;20;1;0
5068165;26;135.68352;47;5;1;0
5069028;55;127.69249;45;4;0;0
5069170;9;121.81179;28;3;1;0
5069319;6;117.18211;42;7;1;0
5074662;5;130.41449;59;9;0;0
5074709;3;117.88377;61;29;0;0
5074741;5;138.67442;64;-999;0;0
5087549;22;116.69763;40;7;1;0
5087838;10;123.67221;29;6;0;0
5088714;1;121.50235;66;-999;0;0
5090535;10;131.02211;40;3;0;0
5090812;2;117.391685;37;5;0;0
5091029;31;133.66911;61;-999;0;0
5091431;7;118.673805;44;8;0;0
5091570;40;131.41985;56;-999;0;0
5092344;38;127.63303;53;6;0;0
5095131;1;127.21628;59;-999;0;0
5095550;35;130.64981;39;13;1;0
5095872;1;125.817276;42;14;0;0
5096587;1;103.82893;64;-999;0;0
5097045;12;121.00417;53;27;0;0
5099999;18;124.35812;60;-999;0;0
5100032;8;124.88372;31;10;1;0
5105081;13;128.81181;49;7;1;0
5105931;9;130.01239;31;12;0;0
5105971;7;122.85727;27;2;1;0
5106049;4;143.01604;34;8;1;0
5112752;13;117.9469;35;0;0;0
5112847;5;130.68272;46;4;0;0
5112959;11;133.04639;33;1;0;0
5113082;25;123.68866;42;3;0;0
5113377;37;136.72563;52;7;0;0
5113390;10;121.03799;48;2;1;0
5113689;3;125.56691;34;12;0;1
5113749;25;137.06032;39;5;1;0
5113774;51;133.03473;56;-999;0;0
5114083;21;123.97496;44;5;0;0
5114178;11;124.95441;54;-999;0;0
5114225;3;126.149635;50;15;1;0
5114494;10;110.64375;57;-999;0;0
5115794;24;119.64235;40;20;0;0
5115946;39;126.6977;44;25;0;0
5116176;24;125.13593;64;-999;1;0
5116434;35;128.91472;40;-999;0;0
5116817;20;136.52248;45;24;0;0
5117072;37;124.47224;48;19;0;0
5117193;17;120.14684;59;-999;0;0
5117522;36;123.555084;39;10;0;0
5117713;20;124.91582;33;1;0;0
5117737;37;126.2389;38;8;1;0
5117874;23;128.78389;51;24;0;0
5118197;5;109.487526;44;24;0;0
5125210;5;112.34288;26;2;0;0
5125263;12;128.01831;42;3;0;0
5125347;3;172.60547;61;-999;0;0
5125414;45;120.96491;32;8;1;0
5125535;19;134.06407;52;3;1;0
5125655;54;128.98442;44;2;1;0
5125722;47;128.73518;60;6;1;0
5125979;15;117.30766;33;3;0;0
5126304;7;135.86247;27;5;0;0
5126530;55;128.55762;33;0;0;0
5126798;14;126.72573;38;8;0;0
5132320;41;121.92748;54;-999;0;0
5132533;14;125.068375;36;13;0;0
5132537;13;120.77485;36;13;0;0
5132659;9;129.66542;30;0;1;0
5132954;1;159.14052;35;4;0;0
5135271;6;159.32744;63;-999;0;0
5135933;14;131.96117;57;-999;0;0
5136960;26;126.35015;35;16;0;0
5137110;7;129.22363;59;-999;1;0
5137410;1;149.37915;55;3;1;0
5137450;25;127.59836;27;3;1;0
5139664;3;136.50699;64;-999;0;0
5139881;51;125.057945;57;13;1;0
5139934;3;117.0181;42;7;1;0
5142152;17;126.645546;44;10;1;0
5142608;37;133.30557;55;-999;0;0
5142614;8;117.859886;34;12;0;0
5142940;6;144.78073;58;-999;0;0
5143023;26;127.53426;32;2;0;0
5143341;42;126.47061;35;7;0;0
5143403;30;136.49884;53;6;1;0
5143581;32;125.362404;25;3;1;0
5145938;19;118.24271;39;1;0;0
5146520;17;127.69361;43;11;0;0
5148556;40;125.71538;63;-999;0;0
5148807;14;117.47974;48;7;0;0
5149035;28;127.646255;48;3;0;0
5150127;37;129.43365;51;10;0;0
5150177;12;129.91693;67;-999;0;0
5150428;8;124.498566;27;4;1;0
5008844;32;123.90649;56;12;1;0
5008853;15;127.9977;56;12;1;0
5009034;17;123.89433;51;-999;0;0
5009080;15;134.15604;27;9;0;0
5009315;15;124.59108;55;-999;1;0
5009647;18;122.98089;40;10;0;0
5010020;57;136.69148;30;7;0;1
5010786;22;126.622055;46;12;0;0
5010824;3;114.55342;36;4;1;0
5010964;38;131.66833;31;7;0;0
5021242;3;111.77259;62;-999;0;0
5021718;20;127.76503;49;1;1;0
5021753;8;126.96077;30;2;0;0
5021769;11;131.14822;35;1;0;0
5021817;24;136.90385;31;5;1;0
5022002;7;111.19879;55;3;0;0
5022212;24;134.73341;52;9;0;0
5022547;12;128.06114;33;5;0;1
5022888;25;127.9461;45;2;1;0
5023527;10;110.21263;56;19;0;0
5023547;40;124.354065;59;7;1;0
5024099;3;134.06927;27;2;0;0
5024117;16;122.067245;60;4;0;0
5024560;47;123.87884;48;-999;1;0
5024679;10;123.85151;39;5;0;0
5024742;3;119.48934;30;1;0;0
5028592;7;145.42113;59;5;0;0
5028728;47;124.76062;34;11;0;0
5028787;3;121.86415;62;10;0;0
5029047;16;135.26668;63;-999;0;0
5029173;25;130.1728;52;8;0;0
5029321;6;133.1293;50;-999;0;0
5029467;8;175.09721;29;8;1;0
5032276;39;131.16907;34;2;1;0
5033449;48;134.04128;42;5;0;0
5033713;42;127.5106;38;8;0;0
5033871;19;137.63773;33;5;0;0
5033964;2;134.71262;47;10;0;0
5035543;11;123.36235;67;-999;0;0
5035576;4;111.27515;57;-999;0;0
5036583;43;139.30551;36;4;1;0
5037122;5;148.76132;28;3;1;0
5037187;25;127.80967;34;6;1;0
5038514;10;130.52614;32;12;0;0
5038599;6;112.52499;28;5;1;0
5038674;22;131.7321;29;3;0;0
5041617;11;118.2975;42;7;1;0
5041729;10;133.09163;36;2;1;0
5042251;10;131.41536;44;1;0;0
5042298;38;128.3123;42;6;1;0
5044941;30;122.01265;44;15;0;0
5045347;3;124.73553;27;0;1;0
5045646;33;122.68612;59;-999;0;0
5045654;6;126.28161;41;7;1;0
5045758;18;139.83864;55;3;1;0
5046376;6;152.93153;53;5;0;0
5047670;47;128.25766;38;7;0;0
5048006;18;128.19214;39;9;1;0
5050890;6;125.82174;52;-999;1;0
5052673;50;118.550415;43;22;0;0
5053085;14;132.15715;51;2;0;0
5053141;4;121.61368;31;10;1;0
5053408;18;153.27515;24;1;0;0
5054104;8;110.399994;59;-999;0;1
5054226;46;136.04497;40;3;0;0
5054406;2;108.042404;36;14;0;0
5054489;13;149.3452;43;3;0;0
5058372;4;125.95259;48;1;0;0
5058376;7;109.47703;32;3;0;0
5061705;24;132.97668;49;5;1;0
5061873;55;132.08559;30;5;1;0
5062328;36;127.88897;43;8;0;0
5065477;28;134.75821;37;0;0;0
5065550;1;105.86311;57;-999;1;0
5065800;20;124.50116;66;-999;0;0
5066454;3;130.98846;55;4;0;0
5066482;14;122.76311;26;8;0;0
5066512;14;138.86935;48;21;0;0
5066543;29;134.69458;42;3;1;0
5067133;39;136.67838;53;1;0;0
5067248;48;133.16928;46;20;1;0
5067265;13;135.4298;55;5;1;0
5067273;36;126.7004;38;11;0;0
5067505;30;125.4215;62;-999;0;0
5067570;8;142.73817;25;3;0;0
5067681;2;179.19753;60;-999;0;0
5068087;33;128.49518;54;3;1;0
5069299;21;120.8419;57;-999;0;0
5074667;2;128.33246;31;3;1;0
5074803;5;115.04313;36;17;1;0
5079270;18;124.25027;27;7;0;0
5085964;48;126.165245;52;2;0;0
5087820;6;122.24577;43;4;0;0
5088286;5;140.09381;47;1;1;0
5088732;10;131.8184;51;13;0;0
5089345;19;119.31097;28;2;0;0
5090046;42;131.07297;38;17;0;0
5090263;6;127.97744;49;14;0;0
5090438;25;128.1108;30;3;1;0
5090444;27;147.20837;55;1;1;0
5091318;13;142.39378;31;5;0;0
5091474;32;119.14598;46;4;0;0
5091479;19;127.44929;28;4;0;0
5091613;37;127.65472;26;7;1;0
5091644;60;130.71413;52;17;1;0
5091767;2;137.3677;48;6;0;0
5091822;57;127.484886;40;16;0;0
5092434;15;130.10391;54;-999;1;0
5094935;17;134.05984;58;-999;0;0
5095104;9;127.70183;38;9;0;0
5095286;28;142.85272;31;5;0;0
5095362;12;138.54994;38;9;0;0
5095484;21;137.19589;42;0;0;0
5095916;1;137.45851;56;-999;0;0
5096139;12;149.64725;51;7;0;0
5096309;7;120.56372;39;6;1;0
5097092;16;131.74356;37;4;0;0
5099753;43;126.097145;28;9;0;0
5099763;11;125.98439;28;9;0;0
5104882;33;132.45494;57;2;1;0
5104941;47;129.60663;46;1;0;0
5104959;9;135.5192;59;7;1;0
5105022;31;124.47904;52;12;1;0
5105559;10;128.63681;46;12;0;0
5112694;59;126.21115;58;-999;0;0
5112942;14;128.09404;44;2;1;0
5113306;22;119.67864;43;4;0;0
5113631;54;129.69414;35;2;1;0
5113754;29;129.22195;53;18;1;0
5114545;24;133.52553;29;11;0;0
5115605;51;128.06538;40;9;0;0
5115657;31;132.214;40;1;1;0
5115927;6;123.26188;46;2;0;0
5116076;28;128.62376;57;-999;0;0
5116190;11;112.7939;30;11;1;0
5116252;31;133.29474;55;2;1;0
5116455;20;131.44032;49;25;1;0
5116949;2;125.49474;26;1;1;0
5116952;27;123.642525;27;1;0;0
5117243;15;139.51762;35;6;0;0
5117324;42;124.1495;33;1;0;0
5117775;6;127.737335;39;4;1;0
5118480;22;137.91255;48;2;0;0
5118571;14;124.1154;51;5;0;0
5125272;39;133.30043;34;3;0;0
5125391;8;136.45207;27;8;0;0
5125666;37;129.38333;51;10;0;0
5126293;12;133.20567;58;32;0;0
5132477;5;124.697464;44;14;1;0
5136032;22;120.8562;29;9;0;0
5136970;12;142.95488;35;15;0;0
5137187;24;129.38559;31;5;1;0
5137213;28;131.56062;50;4;1;0
5139577;22;129.40959;30;0;0;0
5142108;1;111.29178;28;4;0;0
5142451;27;120.95065;29;4;1;0
5142877;36;122.943794;56;-999;1;0
5143453;47;121.57288;33;5;1;0
5143478;8;130.46954;64;-999;0;0
5145863;24;129.98418;39;2;0;0
5145969;55;127.32601;63;-999;0;0
5148530;37;128.55116;29;5;0;0
5148857;40;121.84045;31;12;0;0
5148913;10;124.398964;40;10;1;0
5149013;9;127.018486;47;10;0;0
5149329;25;132.34541;51;16;1;0
5149359;35;137.67441;34;7;0;0
5149378;30;120.110855;45;1;1;0
5149714;3;113.20132;29;0;0;0
5149847;13;117.92754;44;2;1;0
5149903;11;127.55247;49;3;0;0
5150053;12;149.69669;24;2;0;0
5009204;2;131.52995;57;24;0;0
5010414;17;129.89098;37;9;1;0
5010960;6;121.0929;31;3;1;0
5021594;7;108.37676;52;3;1;0
5021790;15;131.49017;41;19;1;0
5022353;6;123.662544;57;22;0;0
5022387;47;132.45058;60;-999;0;0
5022539;18;134.37479;36;4;0;0
5022947;25;130.96005;38;4;1;0
5023867;10;124.051094;50;7;0;0
5024057;2;113.044014;36;4;0;0
5024370;8;143.55371;65;-999;0;0
5024682;12;132.74838;43;21;0;0
5024892;48;122.76247;38;10;0;0
5024969;6;125.85683;25;3;0;0
5025142;14;134.44002;43;21;0;0
5025963;4;131.51173;37;15;0;0
5026371;5;148.29678;37;15;0;0
5028269;48;126.989204;47;0;1;0
5028274;42;132.46063;35;6;1;0
5028387;38;129.84056;31;9;1;0
5028467;15;145.89299;29;2;0;0
5028560;29;131.54591;43;15;1;0
5028705;4;116.32775;55;17;0;0
5028849;4;156.9091;38;8;1;0
5029086;25;142.36742;26;3;0;0
5029087;19;135.28807;26;3;0;1
5029344;12;122.76539;55;-999;0;0
5029654;35;139.80559;60;4;0;0
5033476;15;142.2895;25;3;0;0
5035626;19;122.69953;49;18;1;0
5035794;1;108.52;60;-999;1;0
5035845;17;116.614876;50;20;0;0
5036247;1;131.30382;42;1;0;0
5036581;7;114.4594;40;1;0;0
5036673;15;139.8649;29;8;1;0
5038597;6;132.36525;28;5;1;0
5038724;21;133.92163;27;8;1;0
5038829;2;105.09912;50;3;0;0
5041488;20;133.34142;39;6;1;0
5041523;8;130.00208;44;2;1;1
5041727;12;122.03157;36;2;1;0
5042082;15;126.55084;53;5;1;0
5044855;12;144.43869;52;-999;0;0
5045397;9;121.379265;31;3;0;0
5045439;28;122.79;64;-999;1;0
5045770;18;131.48471;25;3;1;0
5045806;43;130.12291;59;7;1;0
5046267;19;133.31007;61;-999;0;0
5047651;55;126.92558;40;13;1;0
5047789;34;133.16489;29;3;1;0
5047816;32;135.00246;29;1;1;0
5047831;1;124.051865;29;1;1;0
5047975;38;128.99446;59;1;0;0
5048488;3;109.79435;35;2;1;0
5050600;17;124.14726;51;16;0;0
5050691;3;113.41927;41;7;0;0
5052713;6;113.77427;34;2;0;0
5052785;2;127.91002;35;9;1;0
5053064;2;126.42799;61;28;0;0
5053220;20;126.03874;55;9;0;0
5053937;13;120.91565;49;2;0;0
5058354;5;136.70227;67;-999;0;0
5061211;43;124.84981;49;5;1;0
5061229;6;114.46945;46;4;1;0
5061305;45;134.39197;43;24;0;0
5061402;12;124.1937;45;-999;0;0
5061959;31;141.95528;43;4;0;0
5062182;33;129.54861;39;1;1;0
5062226;19;121.32995;31;2;0;0
5062745;17;127.75333;41;3;0;0
5065544;26;129.3719;48;3;0;0
5065599;5;137.8714;56;-999;0;0
5065708;2;124.54147;29;2;1;0
5067076;25;127.183784;51;7;0;0
5067078;15;140.02379;51;-999;0;0
5067205;52;123.62976;35;4;0;0
5067392;20;124.97241;47;25;1;0
5067457;25;129.72708;35;3;0;0
5067997;57;134.14137;53;14;0;0
5068042;5;116.41141;45;4;1;0
5068174;24;134.68188;36;7;1;0
5068236;41;126.81279;44;15;1;0
5068828;9;137.4427;41;10;1;0
5069382;48;124.18041;35;6;0;0
5069467;3;152.63138;27;2;0;0
5074592;14;138.1177;59;10;1;0
5078991;30;123.55944;59;7;1;0
5079077;30;135.39362;43;4;0;0
5086058;12;127.04805;56;26;0;0
5088455;7;119.183784;42;12;1;0
5089335;10;137.1707;46;11;1;0
5089537;50;123.91721;50;15;1;0
5089625;6;117.77223;44;1;0;0
5089783;20;129.381;40;20;1;0
5090056;47;136.428;51;11;0;0
5090173;7;111.18269;53;1;0;0
5090230;19;133.61424;42;-999;0;0
5090871;10;150.35861;39;3;0;0
5091077;5;125.07598;33;10;0;0
5091892;13;121.05046;28;6;0;0
5091959;1;222.55879;42;1;0;0
5094960;30;115.85633;60;-999;0;0
5095106;1;125.95242;38;9;0;0
5095113;15;126.005745;54;3;0;0
5095585;33;133.33662;24;1;0;1
5096108;9;120.53294;29;1;1;0
5096147;23;127.94816;28;7;0;0
5096189;42;128.3376;42;9;0;0
5096296;18;137.96411;30;6;0;0
5096383;7;159.71017;56;-999;0;0
5096759;34;131.57774;27;0;1;0
5096918;26;131.46521;38;0;1;0
5100068;12;120.69184;57;7;1;0
5105744;48;126.23573;44;18;1;0
5105880;9;119.23085;42;2;0;0
5105963;37;122.67858;27;2;1;0
5106155;5;109.89824;40;10;1;0
5113092;5;139.03076;64;-999;0;0
5113299;7;148.46161;27;3;0;0
5113659;8;130.91148;65;-999;0;0
5114553;16;118.25366;47;27;0;0
5114573;34;131.44582;29;0;1;0
5114630;18;144.95023;54;1;0;0
5115492;37;136.73468;44;4;1;0
5115581;34;115.59148;57;11;1;0
5115643;1;137.10472;26;4;0;0
5116101;4;146.49579;65;6;0;0
5116237;48;131.73975;44;3;0;0
5116463;9;148.41881;48;-999;0;0
5116569;38;130.0543;29;10;0;0
5116854;32;131.5174;50;17;1;0
5117094;10;146.17888;38;-999;1;0
5117176;19;137.69048;63;-999;0;0
5117272;43;129.33415;54;17;0;0
5117471;21;135.55211;36;3;0;0
5117655;3;118.350395;37;5;0;0
5117805;6;118.10361;59;-999;0;0
5117811;3;125.3745;57;-999;1;0
5118537;32;126.199295;43;17;0;0
5125232;3;132.25984;38;0;0;0
5125379;39;131.38866;60;-999;0;0
5125860;40;123.30862;42;4;1;0
5126020;21;128.41833;40;7;0;0
5126318;14;132.998;49;5;0;0
5132647;16;136.54944;37;3;1;0
5132656;9;121.37048;30;0;1;0
5135388;16;130.39764;53;-999;0;0
5135999;8;116.5877;40;2;1;0
5137290;25;135.84741;42;20;1;0
5137314;22;128.4615;26;3;0;0
5137394;28;132.36275;30;7;0;0
5139859;22;126.383575;55;-999;1;0
5139902;39;130.16089;40;16;1;0
5139996;9;112.00144;51;-999;0;0
5140124;17;119.770004;50;6;1;0
5142203;57;131.35556;41;8;1;0
5142255;28;133.07253;53;4;0;0
5142941;10;143.56796;58;-999;0;0
5143106;39;127.40586;24;6;1;0
5143526;27;125.70847;55;21;1;0
5145807;54;130.81589;54;-999;0;0
5145933;32;125.423874;41;4;1;0
5146344;4;139.25418;25;1;0;0
5146493;33;126.970276;25;2;0;0
5148605;1;130.10327;63;-999;0;0
5148734;21;125.571236;27;4;1;0
5148988;14;126.695694;36;0;1;0
5149068;40;125.26823;41;1;1;0
5149322;56;124.23976;51;16;1;0
5149474;26;132.73848;31;7;1;0
5149542;8;127.20618;35;9;0;0
5149629;12;126.254944;29;7;1;0
5149718;3;126.048965;29;0;0;0
5149811;28;143.22813;33;12;0;0
5150039;19;122.03007;35;4;0;0
5150073;16;123.95009;25;2;1;0
5150285;17;115.81109;56;-999;0;0
5150304;19;134.81303;58;-999;1;0
5009099;28;119.56413;36;1;0;0
5009694;24;135.82031;35;4;1;0
5010501;12;118.50361;39;1;0;0
5010746;39;135.99602;60;28;1;0
5021302;14;151.25885;24;2;0;0
5021701;30;135.8652;51;6;0;0
5022072;8;142.49258;53;3;0;0
5022117;34;127.94654;54;3;0;0
5022188;25;138.00247;41;22;0;0
5022371;23;123.57604;30;9;1;0
5022516;44;132.05524;57;-999;0;0
5022918;52;126.862885;33;7;0;0
5023461;4;150.49652;57;-999;1;0
5023577;13;127.52355;62;-999;0;0
5023739;37;131.03114;52;2;0;0
5023774;5;123.25096;68;-999;0;0
5023897;53;124.44556;50;-999;0;0
5023928;35;130.17377;33;5;0;0
5023964;14;141.43015;65;-999;1;1
5024200;14;121.1069;37;1;1;0
5024329;35;129.92503;48;26;0;0
5024351;30;130.56905;45;4;1;0
5024567;31;137.08195;32;6;0;0
5024580;1;115.86619;28;4;0;0
5024586;8;128.41309;34;3;1;0
5024656;51;119.95813;32;10;1;0
5024677;15;120.14301;41;4;0;0
5024979;13;131.77098;27;2;0;0
5025156;51;129.60315;28;0;0;1
5025257;21;126.646614;32;8;1;0
5025828;7;131.83775;58;-999;0;0
5025949;5;156.2384;37;15;0;0
5028478;5;145.54576;24;3;0;0
5028731;50;132.86792;34;11;0;0
5028743;7;109.91626;23;1;1;0
5029037;4;111.74449;53;2;0;0
5029188;39;125.60326;48;13;1;0
5029433;19;125.04109;44;4;0;0
5032275;39;124.71866;34;2;1;0
5036560;7;135.08502;43;-999;1;0
5037096;22;125.6836;50;6;1;0
5037269;21;123.98532;61;-999;0;0
5041950;45;135.06335;32;4;0;0
5042220;37;134.57994;32;4;1;0
5045583;12;126.30751;28;3;0;0
5045858;12;123.69224;34;4;1;0
5046041;31;120.16527;49;23;0;0
5047856;38;135.28925;34;9;1;0
5048290;14;113.478134;59;12;1;0
5052719;37;123.56376;60;-999;0;0
5052729;7;151.0773;46;5;0;0
5053482;39;136.08888;50;20;0;0
5053997;21;119.79723;58;-999;0;0
5054078;30;125.94147;47;15;0;0
5054368;8;147.72789;57;-999;0;0
5054572;35;133.86115;40;15;1;0
5056166;9;137.00288;60;-999;0;0
5058371;54;128.86655;48;1;0;0
5061384;10;126.11511;44;13;1;0
5061994;13;130.66417;25;3;0;0
5062178;22;140.94302;42;2;0;1
5065336;12;136.90895;51;11;1;0
5066475;16;138.87926;45;1;0;0
5066705;25;131.92958;26;4;1;0
5066919;15;129.48045;30;4;1;0
5066939;16;127.993;63;-999;0;0
5067019;21;135.82973;47;3;1;0
5067065;8;116.0339;41;13;1;0
5067313;17;132.72789;63;-999;1;0
5068043;8;132.05373;45;4;1;0
5068306;7;122.630226;37;1;0;0
5069115;22;123.3841;49;17;0;0
5069161;3;121.50048;52;20;0;1
5074738;2;109.00073;36;10;0;0
5085806;8;132.54205;53;3;1;0
5085851;27;137.4104;53;-999;0;0
5087729;1;215.03473;45;-999;0;0
5087831;10;123.93835;29;6;0;0
5088416;6;125.4389;60;7;1;0
5088713;1;103.150116;66;-999;0;0
5088850;37;123.014244;31;6;1;0
5088868;24;125.61603;56;18;1;0
5089108;15;127.71011;54;3;0;0
5089304;9;123.513435;47;2;0;0
5089712;7;125.15413;55;13;0;0
5089789;40;126.30013;59;3;0;0
5090160;29;129.14244;28;3;0;0
5090262;11;130.25537;50;1;0;0
5090403;10;129.78809;32;4;1;0
5090474;25;129.92786;59;28;0;0
5090546;43;128.95634;48;5;0;0
5090806;23;121.606346;58;-999;0;0
5090837;25;120.4762;57;-999;0;0
5091075;32;125.123375;37;13;0;0
5091142;35;133.52261;43;22;0;0
5091259;4;140.76062;46;5;0;0
5091303;11;116.475006;41;4;0;0
5092172;4;120.30718;30;2;1;0
5095988;7;118.16455;42;6;0;0
5096431;17;142.16826;44;12;0;0
5096466;17;123.685356;53;15;1;0
5096553;33;126.03328;40;12;1;0
5100452;23;125.031654;37;8;0;0
5104869;26;132.49713;33;11;0;1
5105091;43;124.80333;57;12;0;0
5112681;9;117.373856;58;-999;0;0
5112785;37;132.53922;63;-999;1;0
5113176;4;109.639496;35;9;1;0
5113451;9;150.58008;44;-999;1;0
5113921;14;127.35774;64;-999;0;0
5114493;12;124.17951;64;-999;1;0
5114563;28;122.19461;42;7;1;0
5114566;34;138.9999;42;7;1;0
5114568;17;121.380066;29;0;1;0
5116321;2;105.82114;39;5;0;0
5116403;13;132.78127;48;10;0;0
5117061;9;120.94106;39;10;1;0
5117359;11;140.37152;33;5;1;0
5117704;7;129.38705;56;11;1;0
5117716;10;125.17641;46;14;1;0
5118107;17;114.9033;23;3;1;0
5118327;28;128.82341;27;3;0;0
5118409;36;132.03256;55;1;1;0
5118593;31;125.90427;44;23;0;0
5125140;10;127.452995;63;-999;0;0
5125249;18;136.45049;35;4;0;0
5125306;24;126.940094;27;3;0;0
5125400;23;124.03125;27;2;1;0
5125602;7;122.235664;28;8;1;0
5125911;3;137.41377;37;10;0;0
5126125;6;139.98402;41;1;1;0
5126843;1;109.74916;56;5;0;0
5126853;15;129.45514;57;3;0;0
5135932;12;118.21839;57;-999;0;0
5137411;14;124.56971;55;3;1;0
5137439;18;139.31305;25;3;0;0
5137487;12;128.5984;32;8;1;0
5139515;4;118.13769;60;-999;0;0
5139777;47;125.31714;61;-999;0;0
5140046;8;130.11305;64;-999;0;0
5142102;1;174.86725;28;4;0;0
5142733;22;135.6171;30;1;0;0
5142782;35;129.89458;38;4;1;0
5143121;28;133.44844;41;5;0;0
5143159;7;124.58093;52;1;1;0
5143605;11;126.18619;29;3;1;0
5145833;6;129.28546;54;6;0;0
5146025;10;127.987206;30;11;0;0
5146461;12;122.089676;42;5;0;0
5146490;10;120.98955;25;2;0;0
5148546;9;141.95497;50;15;1;0
5148830;8;128.68437;39;8;0;0
5149061;34;135.43805;56;-999;0;0
5149078;8;118.68651;39;2;1;0
5150414;14;111.62047;60;-999;0;0
5008966;15;130.81937;44;2;0;0
5008994;19;133.50919;45;3;1;0
5009032;13;127.07441;29;3;0;0
5009405;20;134.10138;38;6;0;0
5009833;39;139.74164;28;5;1;0
5010549;46;131.85725;50;8;1;0
5010805;11;135.88232;38;2;0;0
5021371;6;167.20728;60;1;0;1
5021867;7;124.82912;50;1;1;0
5022264;36;127.612;65;-999;1;0
5022267;8;116.40627;65;-999;1;0
5022389;16;131.43678;60;-999;0;0
5022542;49;132.58621;33;5;0;0
5022684;15;127.26323;39;1;0;0
5022799;32;128.87776;33;4;1;0
5022958;31;135.09485;41;0;0;0
5023185;9;138.76276;47;7;1;0
5023197;1;111.33521;60;-999;0;0
5023441;5;120.04307;62;37;0;0
5023520;34;132.74991;44;3;1;0
5023690;20;120.912155;41;9;0;0
5023724;20;124.06359;28;1;1;0
5023904;38;127.26679;62;-999;0;0
5024286;9;116.48618;42;3;1;0
5024311;23;116.97918;55;-999;0;1
5024350;31;124.76171;45;4;1;0
5024388;7;161.36392;37;3;0;0
5024575;6;139.91255;28;4;0;0
5024899;18;133.31964;48;7;0;0
5028517;30;122.62745;54;34;1;0
5028688;11;121.71948;26;8;0;0
